,DT_COMPTC,CAPTC_DIA,RESG_DIA,IBOV,Dol,NDX,SPX,Fluxo
61,2005-04-01,81845853.78000002,40786426.780000016,26773.8,2.6588,1469.35,1172.92,41059427.0
62,2005-04-04,65104572.13999999,20607575.410000004,26406.8,2.641,1476.72,1176.12,44496996.72999999
63,2005-04-05,30224228.76,23009161.23999999,26038.4,2.6297,1483.75,1181.39,7215067.520000011
64,2005-04-06,48130015.879999995,35089214.500000015,25695.1,2.6015,1480.67,1184.07,13040801.37999998
65,2005-04-07,89355266.77999997,34165208.970000006,26307.8,2.5931,1499.71,1191.14,55190057.809999965
66,2005-04-08,29210993.049999986,35712737.779999994,25884.6,2.585,1485.6,1181.2,-6501744.730000008
67,2005-04-11,23143915.720000003,21111501.290000003,25899.7,2.5865,1478.55,1181.21,2032414.4299999997
68,2005-04-12,21166479.649999995,26358212.729999997,26206.2,2.5668,1489.16,1187.76,-5191733.080000002
69,2005-04-13,38161424.50999998,40279593.929999985,26066.1,2.561,1461.68,1173.79,-2118169.420000002
70,2005-04-14,61560428.21000002,21289824.279999997,24984.0,2.5899,1441.13,1162.05,40270603.93000002
71,2005-04-15,36311648.55999999,42180129.04999999,24655.8,2.6148,1408.59,1142.62,-5868480.490000002
72,2005-04-18,25101060.29999999,37662025.36000001,24877.0,2.607,1409.98,1145.98,-12560965.060000017
73,2005-04-19,21342994.579999994,40310267.019999996,25566.2,2.5695,1420.8,1152.78,-18967272.44
74,2005-04-20,14804231.099999998,52798759.48,25062.4,2.5636,1406.85,1137.5,-37994528.379999995
75,2005-04-22,19863872.73,16884226.189999998,24767.1,2.5375,1421.21,1152.12,2979646.540000003
76,2005-04-25,17047117.279999994,10948014.070000008,25231.5,2.5243,1437.31,1162.1,6099103.209999986
77,2005-04-26,12356736.88,36272237.11999999,25304.8,2.536,1420.43,1151.74,-23915500.239999987
78,2005-04-27,12918133.45,13164703.850000003,25241.7,2.5146,1423.76,1156.38,-246570.4000000041
79,2005-04-28,9684922.0,13530812.850000001,24439.7,2.5425,1409.29,1143.22,-3845890.8500000015
80,2005-04-29,11646414.48,24421257.510000005,24843.7,2.528,1420.79,1156.85,-12774843.030000005
81,2005-05-02,14245445.54,24499129.930000003,24704.6,2.5105,1423.71,1162.16,-10253684.390000004
82,2005-05-03,15958310.520000005,21313398.170000006,24715.6,2.4887,1427.61,1161.17,-5355087.65
83,2005-05-04,19022530.100000005,22884030.569999993,25474.5,2.4639,1452.2,1175.65,-3861500.4699999876
84,2005-05-05,33806027.800000004,41881306.419999994,25435.8,2.4625,1450.16,1172.63,-8075278.61999999
85,2005-05-06,21496400.569999993,14041074.479999999,25589.2,2.457,1456.0,1171.35,7455326.089999994
86,2005-05-09,53752013.42000002,48918203.43,25464.8,2.4505,1463.38,1178.84,4833809.990000017
87,2005-05-10,17230290.930000003,22807185.020000003,24762.7,2.469,1450.36,1166.22,-5576894.09
88,2005-05-11,31983429.229999993,24421716.34000001,24698.7,2.453,1459.55,1171.11,7561712.889999982
89,2005-05-12,18589213.45,18445583.059999995,24117.3,2.4713,1454.79,1159.36,143630.39000000432
90,2005-05-13,11927244.13,70010889.37999995,23887.4,2.4735,1470.63,1154.05,-58083645.24999995
91,2005-05-16,11581549.110000001,30630303.570000008,24378.5,2.4755,1480.68,1165.69,-19048754.46000001
92,2005-05-17,15771555.610000005,20062414.04999999,24412.8,2.4808,1490.14,1173.8,-4290858.439999985
93,2005-05-18,18358929.200000003,27674560.81000001,24898.1,2.457,1509.26,1185.56,-9315631.610000007
94,2005-05-19,22081381.909999996,18558340.17,24829.0,2.4408,1521.43,1191.08,3523041.7399999946
95,2005-05-20,223221759.13999996,11242894.790000001,24522.4,2.4417,1528.06,1189.28,211978864.34999996
96,2005-05-23,12549128.249999996,20767282.520000007,24214.9,2.4259,1535.22,1193.86,-8218154.270000011
97,2005-05-24,12314239.25,19048516.220000006,24545.2,2.4276,1540.47,1194.07,-6734276.970000006
98,2005-05-25,7422932.480000001,34912267.68000001,24478.4,2.4088,1532.71,1190.01,-27489335.200000007
99,2005-05-27,16375607.32,26266886.350000005,25255.5,2.385,1549.8,1198.78,-9891279.030000005
100,2005-05-30,9342431.69,13242850.730000002,25424.2,2.3678,,,-3900419.040000003
101,2005-05-31,12270695.230000002,16121476.840000002,25207.1,2.4076,1542.63,1191.5,-3850781.6099999994
102,2005-06-01,34044057.84,25386669.480000004,25948.8,2.457,1559.5,1202.27,8657388.36
103,2005-06-02,30657083.76000001,26204171.03,26639.8,2.416,1568.96,1204.29,4452912.730000008
104,2005-06-03,67397513.83000001,37875025.09,26365.6,2.4255,1544.48,1196.02,29522488.74000001
105,2005-06-06,74251602.91000001,21326692.39,25556.3,2.4505,1545.27,1197.51,52924910.52000001
106,2005-06-07,8784198.319999998,60938978.09999999,25026.1,2.4565,1531.12,1197.26,-52154779.77999999
107,2005-06-08,55659540.84000001,36710329.37000001,24701.5,2.462,1527.68,1194.67,18949211.47
108,2005-06-09,19231983.300000004,41388385.120000005,24483.6,2.4961,1539.46,1200.93,-22156401.82
109,2005-06-10,11926050.94,73378484.01,24950.9,2.4733,1521.02,1198.11,-61452433.07000001
110,2005-06-13,12317265.779999997,18388585.930000007,24901.8,2.444,1529.13,1200.82,-6071320.15000001
111,2005-06-14,25359280.910000004,23362019.970000014,25744.2,2.4343,1524.42,1203.91,1997260.9399999902
112,2005-06-15,45620781.34,17974921.209999997,25481.4,2.4233,1529.49,1206.58,27645860.130000006
113,2005-06-16,12627791.010000004,16997322.189999998,25750.5,2.4051,1537.42,1210.96,-4369531.179999994
114,2005-06-17,30834539.830000002,40127829.15000001,26092.9,2.383,1538.13,1216.96,-9293289.320000011
115,2005-06-20,31124374.06,14722965.11,26045.5,2.389,1537.31,1216.1,16401408.95
116,2005-06-21,13882999.639999999,29098065.050000004,25721.7,2.371,1536.48,1213.61,-15215065.410000006
117,2005-06-22,18188756.579999994,26258163.599999998,25678.3,2.3851,1534.36,1213.88,-8069407.020000003
118,2005-06-23,17882481.68,15288089.569999995,24815.6,2.4047,1515.95,1200.73,2594392.110000005
119,2005-06-24,37214538.550000004,16444213.96,24916.9,2.379,1500.18,1191.57,20770324.590000004
120,2005-06-27,26117641.79,39515687.459999986,25225.8,2.3751,1493.75,1190.69,-13398045.669999987
121,2005-06-28,10309223.690000001,23587887.830000013,25261.0,2.3696,1508.61,1201.57,-13278664.140000012
122,2005-06-29,4496459.21,16794708.439999994,25126.4,2.3525,1504.11,1199.85,-12298249.229999993
123,2005-06-30,17765952.07,25442921.350000013,25051.2,2.3325,1493.52,1191.33,-7676969.280000012
124,2005-07-01,18909215.57,25368462.87999999,25311.4,2.3565,1490.53,1194.44,-6459247.309999991
125,2005-07-04,18707480.87,21965341.88,25044.5,2.3665,,,-3257861.009999998
126,2005-07-05,8944456.86,23901697.859999985,24674.8,2.3773,1506.35,1204.99,-14957240.999999985
127,2005-07-06,9716188.120000001,25945945.37,24516.9,2.3939,1498.05,1194.94,-16229757.25
128,2005-07-07,8741957.519999998,33535641.35999999,24449.5,2.3773,1503.78,1197.87,-24793683.83999999
129,2005-07-08,122255269.84000003,36169382.42,24422.9,2.3749,1533.27,1211.86,86085887.42000003
130,2005-07-11,10276352.740000002,37312756.309999995,25015.6,2.3405,1547.66,1219.44,-27036403.569999993
131,2005-07-12,19942076.75,49093112.84,25536.3,2.3395,1555.59,1222.21,-29151036.090000004
132,2005-07-13,14457060.750000004,45838270.69999999,25855.9,2.3556,1557.62,1223.29,-31381209.949999984
133,2005-07-14,20058377.650000002,26781179.780000012,25919.9,2.336,1573.44,1226.5,-6722802.13000001
134,2005-07-15,8735145.3,20247914.789999995,25221.5,2.3395,1577.82,1227.92,-11512769.489999995
135,2005-07-18,53459936.21,28086187.279999997,25321.1,2.3352,1570.09,1221.13,25373748.930000003
136,2005-07-19,38006036.75000001,22625271.229999993,25270.6,2.343,1590.49,1229.35,15380765.520000014
137,2005-07-20,16469686.369999997,17501564.79,25704.8,2.3394,1602.75,1235.2,-1031878.4200000018
138,2005-07-21,8029783.879999998,28471240.910000004,25842.4,2.357,1601.89,1227.04,-20441457.030000005
139,2005-07-22,8603004.34,24445164.230000004,25391.2,2.3963,1600.76,1233.68,-15842159.890000004
140,2005-07-25,9583391.829999998,38750059.29999997,24530.8,2.487,1593.57,1229.03,-29166667.46999997
141,2005-07-26,18491452.979999997,75532363.45000002,24868.5,2.431,1598.93,1231.16,-57040910.47000002
142,2005-07-27,9160978.180000003,61512375.44999998,25337.8,2.4405,1611.95,1236.79,-52351397.26999998
143,2005-07-28,14788759.94,38668068.09000001,26068.4,2.4081,1618.64,1243.72,-23879308.150000013
144,2005-07-29,126296075.67999998,155365941.58,26042.4,2.3787,1605.14,1234.18,-29069865.900000036
145,2005-08-01,17691002.340000004,64544460.359999985,26298.1,2.3693,1610.11,1235.35,-46853458.01999998
146,2005-08-02,20384717.120000005,61505036.13,26788.5,2.339,1627.01,1244.12,-41120319.01
147,2005-08-03,23388367.77,45003214.76999998,26714.1,2.3115,1627.19,1245.05,-21614846.99999998
148,2005-08-04,43789547.510000005,28363145.69,26469.9,2.3038,1608.74,1235.86,15426401.820000004
149,2005-08-05,99018081.47000006,38909674.08000001,26517.9,2.3124,1601.59,1226.42,60108407.390000045
150,2005-08-08,17107342.599999998,15629094.209999997,26711.2,2.3289,1589.97,1223.13,1478248.3900000006
151,2005-08-09,15207235.389999999,20835195.93,27291.4,2.2875,1601.14,1231.38,-5627960.540000001
152,2005-08-10,20535890.030000005,21160893.860000003,27116.9,2.2783,1585.71,1229.13,-625003.8299999982
153,2005-08-11,32381453.839999996,24218727.590000007,26633.1,2.3651,1600.65,1237.81,8162726.249999989
154,2005-08-12,42040340.84999999,21596365.589999996,26950.7,2.3732,1591.75,1230.39,20443975.25999999
155,2005-08-15,13346529.249999998,103529442.52000003,27375.0,2.333,1600.71,1233.87,-90182913.27000003
156,2005-08-16,21599515.31,27719590.390000004,27080.1,2.347,1574.01,1219.34,-6120075.080000006
157,2005-08-17,20816160.080000002,19356227.880000014,27416.1,2.3545,1582.29,1220.24,1459932.199999988
158,2005-08-18,32856333.619999997,17642508.18999999,26899.7,2.3976,1575.76,1219.02,15213825.430000007
159,2005-08-19,15506893.319999998,15042810.610000005,26643.8,2.4486,1573.72,1219.71,464082.70999999344
160,2005-08-22,23422259.239999995,34841365.999999985,27260.7,2.3731,1575.59,1221.73,-11419106.75999999
161,2005-08-23,20241668.569999997,18162030.00999999,26769.3,2.4005,1571.3,1217.57,2079638.560000006
162,2005-08-24,10427044.96,16861714.12,26712.4,2.4528,1561.71,1209.59,-6434669.16
163,2005-08-25,15701355.759999998,20869642.569999993,27401.6,2.4005,1565.88,1212.4,-5168286.809999995
164,2005-08-26,20138512.11,25770660.890000004,27094.6,2.4025,1558.84,1205.1,-5632148.780000005
165,2005-08-29,36532105.870000005,27473972.520000003,27384.8,2.3883,1571.52,1212.28,9058133.350000001
166,2005-08-30,14924554.639999999,21681013.169999998,27603.7,2.383,1565.73,1208.41,-6756458.529999999
167,2005-08-31,77195078.41999999,26540775.400000025,28044.8,2.357,1581.71,1220.33,50654303.019999966
168,2005-09-01,99459062.29,95042614.28,27962.2,2.3561,1577.25,1221.59,4416448.010000005
169,2005-09-02,202315957.76000008,25338282.849999998,28319.1,2.3305,1573.12,1218.02,176977674.9100001
170,2005-09-05,46638538.8,21979617.550000004,28522.0,2.3341,,,24658921.249999993
171,2005-09-06,41167554.56,26455432.680000003,28854.9,2.324,1597.27,1233.39,14712121.879999999
172,2005-09-08,49315029.529999994,21639096.210000005,28828.1,2.319,1597.68,1231.67,27675933.31999999
173,2005-09-09,33656722.970000006,25343015.63000001,29307.9,2.309,1607.83,1241.48,8313707.339999996
174,2005-09-12,37728256.82,26231828.88000001,29086.5,2.3189,1612.2,1240.56,11496427.93999999
175,2005-09-13,37410184.400000006,27771907.72999999,28873.3,2.333,1607.38,1231.2,9638276.670000017
176,2005-09-14,64537895.44999999,21209524.310000006,29050.0,2.3205,1589.63,1227.16,43328371.139999986
177,2005-09-15,62079708.33999998,18887450.270000003,29366.2,2.3005,1588.55,1227.73,43192258.06999998
178,2005-09-16,82034884.93999997,26804548.21999999,29815.8,2.2988,1599.44,1237.91,55230336.71999998
179,2005-09-19,137290501.47999996,35527343.95,30076.0,2.294,1586.05,1231.02,101763157.52999996
180,2005-09-20,86469914.54000002,33292546.200000007,30059.0,2.297,1578.2,1221.35,53177368.34000002
181,2005-09-21,75997773.20000003,40354847.22999999,30837.3,2.275,1561.84,1210.2,35642925.97000004
182,2005-09-22,107648672.46999997,51299394.39000001,30678.4,2.2748,1567.36,1214.62,56349278.07999996
183,2005-09-23,116269356.50999999,171853656.74000007,31294.1,2.2645,1571.75,1215.29,-55584300.23000008
184,2005-09-26,165081571.84999996,50827924.26000001,31141.2,2.2486,1572.86,1215.63,114253647.58999994
185,2005-09-27,78767788.82000002,98742333.42999998,30874.9,2.2601,1568.84,1215.66,-19974544.609999955
186,2005-09-28,77156225.94,80633845.82999995,31317.2,2.2272,1568.81,1216.89,-3477619.889999956
187,2005-09-29,56687433.85,137195312.84999996,31208.8,2.214,1589.93,1227.68,-80507878.99999997
188,2005-09-30,119545044.21000002,57717176.45000001,31583.8,2.2275,1601.66,1228.81,61827867.76000001
189,2005-10-03,134445478.80999997,28120126.209999997,31856.1,2.2365,1605.59,1226.7,106325352.59999998
190,2005-10-04,171739035.04999995,37261991.05999999,31283.8,2.2625,1595.54,1214.47,134477043.98999995
191,2005-10-05,77310313.46999998,39309923.91000002,30163.5,2.2678,1571.52,1196.39,38000389.559999965
192,2005-10-06,73218397.84000002,56829904.109999985,29227.4,2.2905,1552.94,1191.49,16388493.730000034
193,2005-10-07,73857343.17999999,90565578.75999999,29973.0,2.2499,1555.92,1195.9,-16708235.579999998
194,2005-10-10,90500163.06999998,41967798.31000001,30277.2,2.2415,1546.99,1187.33,48532364.75999997
195,2005-10-11,100296584.87000005,21726940.939999998,30614.2,2.2335,1539.31,1184.87,78569643.93000005
196,2005-10-13,119027502.25999999,19640293.29,29880.0,2.2685,1533.8,1176.84,99387208.97
197,2005-10-14,157166651.6500001,29514846.48,29770.2,2.245,1544.29,1186.57,127651805.17000009
198,2005-10-17,398676252.2400001,52847028.849999994,30241.6,2.236,1549.88,1190.1,345829223.3900001
199,2005-10-18,94759032.62999998,96010843.08999999,29067.9,2.242,1538.43,1178.14,-1251810.4600000083
200,2005-10-19,19403984.690000005,25286159.419999994,29297.1,2.2383,1569.61,1195.76,-5882174.729999989
201,2005-10-20,21996119.240000002,129099409.92000003,28344.1,2.2595,1555.59,1177.8,-107103290.68000004
202,2005-10-21,79002122.18,210311774.40999994,29175.8,2.265,1565.12,1179.59,-131309652.22999993
203,2005-10-24,107630793.98999998,169666665.28000003,29835.0,2.261,1590.65,1199.38,-62035871.29000005
204,2005-10-25,163022268.63000003,149007729.49000007,29498.0,2.2635,1585.82,1196.54,14014539.139999956
205,2005-10-26,25776196.639999993,58331405.90000002,29730.0,2.2868,1575.14,1191.38,-32555209.260000028
206,2005-10-27,30195998.570000004,17153364.980000004,29132.5,2.2895,1543.38,1178.9,13042633.59
207,2005-10-28,27471805.11,20392165.409999996,29318.2,2.265,1557.11,1198.41,7079639.700000003
208,2005-10-31,27309888.560000002,67482286.86000001,30193.5,2.2518,1579.18,1207.01,-40172398.30000001
209,2005-11-01,63042944.300000004,34951895.83,30899.7,2.243,1576.52,1202.76,28091048.470000006
210,2005-11-03,83383443.73999998,89711062.54,31100.0,2.222,1619.67,1219.94,-6327618.800000027
211,2005-11-04,29173715.179999992,47156910.57999999,30887.5,2.212,1628.03,1220.14,-17983195.4
212,2005-11-07,23405688.119999997,34934763.03999999,30952.2,2.2065,1629.27,1222.81,-11529074.919999994
213,2005-11-08,20210177.85,27679938.25000001,30970.6,2.1935,1628.4,1218.59,-7469760.40000001
214,2005-11-09,26251901.459999997,17419725.230000004,30666.1,2.1755,1630.21,1220.65,8832176.229999993
215,2005-11-10,17120880.529999997,29449113.33000001,30724.6,2.1635,1650.93,1230.96,-12328232.800000012
216,2005-11-11,17102751.75,22312083.89999999,30510.9,2.1615,1653.36,1234.71,-5209332.149999991
217,2005-11-14,26717666.099999994,21605977.46,30218.9,2.209,1651.9,1233.76,5111688.639999993
218,2005-11-16,42182259.96000001,18756735.650000002,30482.1,2.2015,1651.45,1231.21,23425524.310000006
219,2005-11-17,15750735.17,20807166.139999997,31087.0,2.1945,1676.39,1242.8,-5056430.969999997
220,2005-11-18,25128088.60999999,39411530.56,31102.4,2.226,1679.85,1248.27,-14283441.950000014
221,2005-11-21,21803100.74,89624634.55999999,31110.1,2.22,1686.23,1254.85,-67821533.82
222,2005-11-22,52826930.77000001,33604581.379999995,31489.0,2.248,1694.14,1261.23,19222349.390000015
223,2005-11-23,14830447.090000004,18329683.939999998,31942.6,2.239,1696.77,1265.61,-3499236.849999994
224,2005-11-24,57357296.87,46958705.41,31944.7,2.2405,,,10398591.46
225,2005-11-25,30273060.119999997,58589599.21999999,31919.7,2.234,1701.05,1268.25,-28316539.099999994
226,2005-11-28,25653028.03000001,30452092.999999993,31357.6,2.198,1684.39,1257.46,-4799064.969999984
227,2005-11-29,22045383.41,53988127.879999965,31651.6,2.1873,1676.84,1257.48,-31942744.469999965
228,2005-11-30,24939049.909999996,22857836.209999997,31916.8,2.2035,1672.56,1249.48,2081213.6999999993
229,2005-12-01,37834610.58,29484236.580000006,32617.2,2.2248,1704.28,1264.67,8350373.999999993
230,2005-12-02,40531142.82999999,66197674.179999985,32832.4,2.2088,1709.1,1265.08,-25666531.349999994
231,2005-12-05,45897141.39000001,93610453.68999997,32701.2,2.1952,1694.77,1262.09,-47713312.29999996
232,2005-12-06,46651234.45000002,188654895.04000005,33223.4,2.1755,1701.35,1263.7,-142003660.59000003
233,2005-12-07,25661352.479999997,30284930.33,32756.8,2.1945,1697.04,1257.37,-4623577.8500000015
234,2005-12-08,35438714.39000001,29166104.460000005,32480.0,2.2223,1685.59,1255.84,6272609.930000003
235,2005-12-09,24097424.440000005,39216656.619999975,32921.8,2.252,1692.62,1259.37,-15119232.17999997
236,2005-12-12,50638240.069999985,24811120.85,32970.6,2.261,1698.35,1260.43,25827119.219999984
237,2005-12-13,25982311.79999999,34771749.24999999,33419.6,2.2615,1705.77,1267.43,-8789437.450000003
238,2005-12-14,32568340.979999997,37848881.609999985,33629.5,2.2695,1698.98,1272.74,-5280540.629999988
239,2005-12-15,27596512.9,37638175.46,33193.3,2.3085,1701.7,1270.94,-10041662.560000002
240,2005-12-16,91314989.67000002,44340079.929999985,33291.8,2.337,1688.68,1267.32,46974909.74000003
241,2005-12-19,28757501.310000006,28812353.990000006,33005.3,2.38,1664.36,1259.92,-54852.6799999997
242,2005-12-20,48913845.919999994,60522809.050000004,33066.5,2.3475,1665.07,1259.62,-11608963.13000001
243,2005-12-21,57559402.50000001,38096213.14,33517.1,2.308,1670.61,1262.8,19463189.360000007
244,2005-12-22,27489634.339999992,41134869.400000006,33512.9,2.341,1683.35,1268.12,-13645235.060000014
245,2005-12-23,42520339.93,116584977.49999994,33331.3,2.315,1682.92,1268.66,-74064637.56999993
246,2005-12-26,25818422.649999987,95340495.27999996,33297.5,2.341,,,-69522072.62999997
247,2005-12-27,29049301.650000002,78616596.31000003,33370.7,2.337,1668.37,1256.54,-49567294.660000026
248,2005-12-28,34542366.93000001,74837468.33000004,33138.5,2.341,1667.1,1258.17,-40295101.400000036
249,2005-12-29,73757882.34,56716476.19,33455.9,2.3258,1655.36,1254.42,17041406.150000006
250,2005-12-30,33902286.36,42811379.120000005,,2.3355,1645.2,1248.29,-8909092.760000005
251,2006-01-02,31115614.929999992,22988295.509999998,33507.3,2.3364,,,8127319.419999994
252,2006-01-03,76980789.49000002,64305318.32,34540.6,2.3315,1679.93,1268.8,12675471.170000024
253,2006-01-04,56697284.36000001,54480139.18999999,35002.4,2.286,1695.83,1273.46,2217145.1700000167
254,2006-01-05,64961796.92999999,50357737.42000002,34936.1,2.2897,1705.29,1273.48,14604059.509999976
255,2006-01-06,68057548.68999997,38176813.43000002,35475.0,2.283,1734.99,1285.45,29880735.259999946
256,2006-01-09,67227918.19000001,51394239.98,35337.3,2.2535,1741.9,1290.15,15833678.210000016
257,2006-01-10,90973062.64000005,42015436.929999985,35049.4,2.2618,1744.02,1289.69,48957625.71000006
258,2006-01-11,69976624.02999999,30260915.29,35952.2,2.2798,1758.24,1294.18,39715708.73999999
259,2006-01-12,70354605.84,64993783.270000026,35779.3,2.2756,1747.35,1286.06,5360822.569999978
260,2006-01-13,99832339.79000002,75880354.57999997,35897.1,2.2725,1746.78,1287.61,23951985.210000053
261,2006-01-16,85746653.46000001,48775613.200000025,36533.7,2.2715,,,36971040.25999998
262,2006-01-17,83138864.19999999,41189678.53000003,36119.4,2.3035,1736.39,1282.93,41949185.66999996
263,2006-01-18,94350931.42,54234734.300000004,35805.2,2.3165,1716.62,1277.93,40116197.12
264,2006-01-19,324027684.26,65214976.93,36858.2,2.2888,1729.92,1285.04,258812707.32999998
265,2006-01-20,65511030.38999998,97471156.61,36694.6,2.2775,1676.38,1261.48,-31960126.22000002
266,2006-01-23,90087473.14999999,50989031.95,36631.8,2.257,1676.3,1263.83,39098441.19999999
267,2006-01-24,1296690756.2100003,34679263.06999999,37399.7,2.241,1686.22,1266.86,1262011493.1400003
268,2006-01-25,59056952.59,53689511.52999998,,2.2428,1677.0,1264.68,5367441.060000025
269,2006-01-26,252019435.70000008,26678193.919999998,38014.4,2.229,1690.49,1273.83,225341241.7800001
270,2006-01-27,254620929.32,206495929.28999987,37822.2,2.21,1711.11,1283.72,48125000.03000012
271,2006-01-30,92331760.2,113007565.77000001,38242.0,2.2125,1713.45,1285.2,-20675805.570000008
272,2006-01-31,119238452.66999999,64334838.779999964,38382.8,2.212,1710.75,1280.09,54903613.89000002
273,2006-02-01,136816375.90999997,115771564.38000003,38484.8,2.225,1713.02,1282.46,21044811.52999994
274,2006-02-02,92965976.24,65957975.780000016,37304.2,2.2265,1685.77,1270.84,27008000.45999998
275,2006-02-03,99190130.92000002,112569824.08999999,37261.7,2.21,1664.53,1264.03,-13379693.169999972
276,2006-02-06,118230123.05,173027754.19000003,37321.2,2.1755,1657.54,1265.02,-54797631.14000003
277,2006-02-07,88328640.06,44382597.25999999,36561.7,2.1905,1651.84,1254.78,43946042.80000001
278,2006-02-08,54779535.580000006,47134065.81999998,36499.4,2.1863,1670.47,1265.65,7645469.760000028
279,2006-02-09,61161876.400000006,61084291.49999998,36882.3,2.17,1654.08,1263.78,77584.90000002831
280,2006-02-10,44891305.429999985,59738562.94999998,36975.3,2.1615,1663.75,1266.99,-14847257.519999996
281,2006-02-13,77080523.16999997,52618625.44000002,36113.9,2.1545,1645.83,1262.86,24461897.729999952
282,2006-02-14,62806724.839999974,63243424.75,36626.9,2.138,1661.95,1275.53,-436699.9100000262
283,2006-02-15,66181817.21,68330299.71,37239.3,2.136,1673.15,1280.0,-2148482.4999999925
284,2006-02-16,66757484.29000001,42499216.23000002,38256.4,2.116,1688.61,1289.38,24258268.059999987
285,2006-02-17,74891595.02999999,35471073.2,38421.8,2.1175,1675.21,1287.24,39420521.82999998
286,2006-02-20,90511936.72,37694825.44999999,38539.2,2.1175,,,52817111.27000001
287,2006-02-21,73881832.18999998,46073564.41000001,38166.0,2.166,1655.68,1283.03,27808267.77999997
288,2006-02-22,93818057.6,45145436.77,38246.4,2.141,1677.52,1292.67,48672620.82999999
289,2006-02-23,91975435.41,47373906.01,38405.5,2.1335,1672.29,1287.79,44601529.4
290,2006-02-24,84026978.28,59882910.870000005,38610.4,2.14,1676.5,1289.43,24144067.409999996
291,2006-03-01,72246930.12,102342660.68999998,39177.9,2.1155,1694.58,1291.24,-30095730.569999978
292,2006-03-02,66453677.32000001,22275764.079999994,39125.8,2.104,1693.78,1289.14,44177913.24000001
293,2006-03-03,64050428.309999995,22563858.360000014,39239.8,2.11,1684.32,1287.23,41486569.94999998
294,2006-03-06,71615673.78,25770438.320000004,38354.0,2.1475,1669.94,1278.26,45845235.45999999
295,2006-03-07,73761791.53999999,29824413.18,37422.6,2.142,1661.02,1275.88,43937378.35999999
296,2006-03-08,75545773.58,53570357.470000006,37289.1,2.18,1660.35,1278.47,21975416.109999992
297,2006-03-09,64411021.62000001,37846708.300000004,36312.3,2.1618,1645.09,1272.23,26564313.320000008
298,2006-03-10,75692073.54,39169441.81000001,36890.7,2.1373,1648.23,1281.58,36522631.73
299,2006-03-13,61456062.79999996,44064186.62000001,36793.0,2.134,1653.79,1284.13,17391876.179999948
300,2006-03-14,54217821.310000025,24232774.44999999,37541.5,2.124,1681.15,1297.48,29985046.860000033
301,2006-03-15,56127828.819999985,37176786.94999999,38244.0,2.1157,1694.46,1303.02,18951041.869999997
302,2006-03-16,50395861.66999999,22759283.11000001,38156.6,2.1135,1679.05,1305.33,27636578.559999976
303,2006-03-17,45357050.64999999,48768724.010000005,38049.2,2.124,1685.66,1307.25,-3411673.3600000143
304,2006-03-20,51964967.17000001,27011365.509999998,38203.5,2.147,1688.98,1305.08,24953601.66000001
305,2006-03-21,49241951.02000002,44140190.67999999,37398.0,2.171,1672.47,1297.23,5101760.340000026
306,2006-03-22,39113523.07999999,38926001.28000001,37850.6,2.1539,1676.32,1305.04,187521.79999998212
307,2006-03-23,53444395.519999996,57569318.04999999,37473.9,2.1615,1670.73,1301.67,-4124922.5299999937
308,2006-03-24,58794353.21,36296650.62999999,37577.1,2.158,1679.81,1302.95,22497702.580000013
309,2006-03-27,37662493.45000001,23317209.849999994,37641.1,2.174,1680.63,1301.61,14345283.600000016
310,2006-03-28,66997982.10999999,114461749.76000005,36682.2,2.241,1673.03,1293.22,-47463767.65000006
311,2006-03-29,38509694.89,51767964.22999998,37491.6,2.2142,1703.84,1302.89,-13258269.339999981
312,2006-03-30,30613251.239999995,24917792.750000007,37776.8,2.187,1708.68,1300.25,5695458.489999987
313,2006-03-31,58260701.830000006,66405729.8,37952.0,2.164,1703.66,1294.83,-8145027.969999991
314,2006-04-03,43561274.19,29252431.450000007,38717.1,2.1407,1706.77,1297.81,14308842.73999999
315,2006-04-04,61279678.260000005,48798565.83,38802.3,2.1404,1716.55,1305.94,12481112.430000007
316,2006-04-05,54925700.85000001,42701057.550000004,39053.2,2.1378,1732.74,1311.56,12224643.300000004
317,2006-04-06,38550539.34,35412170.519999996,39285.0,2.133,1739.2,1309.04,3138368.8200000077
318,2006-04-07,51978249.4,39932807.81,38926.5,2.149,1723.03,1295.5,12045441.589999996
319,2006-04-10,51952353.06999998,58095589.27999995,38474.7,2.155,1718.86,1296.61,-6143236.209999971
320,2006-04-11,41978249.480000004,44702372.93000003,37901.2,2.131,1704.4,1286.58,-2724123.4500000253
321,2006-04-12,60660845.66000002,28063834.810000006,38427.4,2.1364,1704.75,1288.13,32597010.850000013
322,2006-04-13,45837149.25,25165619.86999999,38082.1,2.138,1712.07,1289.12,20671529.38000001
323,2006-04-17,54409756.67000002,38504414.870000005,38462.5,2.1374,1694.32,1285.33,15905341.800000012
324,2006-04-18,50579006.5,47476544.879999995,39572.5,2.1155,1726.64,1307.65,3102461.620000005
325,2006-04-19,73841376.16999999,49195510.45000001,39937.7,2.1147,1734.04,1309.93,24645865.719999976
326,2006-04-20,52163462.47,74964858.35,39774.6,2.12,1728.9,1311.46,-22801395.879999995
327,2006-04-24,58257825.749999985,55765051.43000001,39751.3,2.114,1706.44,1308.11,2492774.319999978
328,2006-04-25,51640401.580000006,57714437.98000001,39738.1,2.1305,1701.47,1301.74,-6074036.400000006
329,2006-04-26,65096615.92000001,50026736.37000001,40410.1,2.119,1702.2,1305.41,15069879.549999997
