Date,Price,Open,High,Low,Vol.,Change %
3/30/22,"11,499.46","11,520.15","11,521.13","11,418.41",,-0.19%
3/29/22,"11,520.87","11,355.82","11,643.34","11,355.82",,1.45%
3/28/22,"11,355.78","11,397.29","11,447.19","11,291.49",,-0.36%
3/25/22,"11,397.25","11,279.98","11,437.15","11,277.47",,1.04%
3/24/22,"11,279.98","11,142.20","11,336.24","11,132.42",,1.24%
3/23/22,"11,142.34","11,145.41","11,221.03","11,035.54",,-0.03%
3/22/22,"11,145.45","10,887.27","11,161.43","10,886.34",,2.37%
3/21/22,"10,887.27","10,797.82","10,899.81","10,771.03",,0.83%
3/18/22,"10,797.77","10,686.67","10,798.04","10,519.31",,1.04%
3/17/22,"10,686.60","10,495.33","10,686.60","10,440.14",,1.82%
3/16/22,"10,495.79","10,285.69","10,498.86","10,285.69",,2.04%
3/15/22,"10,285.65","10,310.62","10,382.16","10,154.29",,-0.24%
3/14/22,"10,310.62","10,274.58","10,503.11","10,274.58",,0.35%
3/11/22,"10,274.49","10,382.52","10,502.08","10,231.41",,-1.04%
3/10/22,"10,382.52","10,530.88","10,531.63","10,226.15",,-1.41%
3/9/22,"10,530.88","10,037.22","10,556.87","10,037.14",,4.92%
3/8/22,"10,037.06","10,045.29","10,224.88","9,954.21",,-0.08%
3/7/22,"10,045.10","10,390.27","10,390.83","10,000.72",,-3.32%
3/4/22,"10,390.31","10,623.96","10,623.96","10,283.13",,-2.19%
3/3/22,"10,623.25","10,514.63","10,747.76","10,474.98",,1.03%
3/2/22,"10,514.62","10,639.97","10,703.38","10,446.81",,-1.18%
2/25/22,"10,639.97","10,571.37","10,646.32","10,507.76",,0.65%
2/24/22,"10,571.37","10,682.92","10,682.92","10,326.98",,-1.05%
2/23/22,"10,683.07","10,727.28","10,895.63","10,624.59",,-0.41%
2/22/22,"10,727.28","10,657.94","10,854.51","10,656.71",,0.65%
2/21/22,"10,657.88","10,878.07","10,891.32","10,599.64",,-2.02%
2/18/22,"10,877.90","10,837.87","11,015.38","10,837.87",,0.37%
2/17/22,"10,837.87","10,970.90","11,002.30","10,818.33",,-1.21%
2/16/22,"10,970.88","10,944.32","11,017.77","10,903.99",,0.24%
2/15/22,"10,944.34","10,713.80","11,014.59","10,713.80",,2.15%
2/14/22,"10,713.75","10,644.74","10,753.86","10,631.17",,0.65%
2/11/22,"10,644.80","10,464.82","10,809.50","10,464.82",,1.72%
2/10/22,"10,464.80","10,395.76","10,531.08","10,326.54",,0.66%
2/9/22,"10,395.69","10,593.26","10,658.23","10,369.88",,-1.87%
2/8/22,"10,593.26","10,542.03","10,626.11","10,455.76",,0.49%
2/7/22,"10,541.37","10,629.12","10,651.64","10,537.35",,-0.82%
2/4/22,"10,628.44","10,601.08","10,651.33","10,476.85",,0.26%
2/3/22,"10,601.08","10,572.77","10,660.43","10,493.52",,0.27%
2/2/22,"10,572.77","10,775.31","10,776.09","10,532.86",,-1.88%
2/1/22,"10,775.34","10,781.64","10,823.29","10,721.70",,-0.06%
1/31/22,"10,781.53","10,654.21","10,846.76","10,586.17",,1.20%
1/28/22,"10,654.21","10,567.30","10,660.88","10,448.37",,0.82%
1/27/22,"10,567.28","10,355.94","10,636.57","10,355.65",,2.04%
1/26/22,"10,356.26","10,233.59","10,463.07","10,233.49",,1.20%
1/25/22,"10,233.46","9,924.27","10,281.15","9,837.13",,3.10%
1/24/22,"9,925.43","9,997.85","10,060.21","9,802.13",,-0.73%
1/21/22,"9,998.24","9,974.59","10,136.25","9,915.29",,0.24%
1/20/22,"9,974.59","9,763.22","10,020.15","9,763.11",,2.16%
1/19/22,"9,763.22","9,722.19","9,861.21","9,706.58",,0.42%
1/18/22,"9,722.19","9,736.08","9,768.71","9,653.41",,-0.14%
1/17/22,"9,736.08","9,714.40","9,796.58","9,607.89",,0.22%
1/14/22,"9,714.47","9,526.69","9,742.01","9,526.38",,1.97%
1/13/22,"9,526.69","9,462.08","9,592.53","9,410.21",,0.69%
1/12/22,"9,461.86","9,428.67","9,524.90","9,384.68",,0.35%
1/11/22,"9,428.67","9,311.87","9,428.67","9,252.41",,1.25%
1/10/22,"9,311.92","9,333.40","9,347.01","9,187.63",,-0.23%
1/7/22,"9,333.40","9,175.31","9,333.40","9,101.99",,1.72%
1/6/22,"9,175.44","9,059.55","9,190.94","9,021.13",,1.30%
1/5/22,"9,057.60","9,230.47","9,267.08","9,023.10",,-1.87%
1/4/22,"9,230.41","9,211.78","9,294.78","9,150.22",,0.20%
1/3/22,"9,211.82","9,205.70","9,467.44","9,152.23",,0.07%
12/30/21,"9,205.71","9,210.12","9,245.61","9,157.87",,-0.05%
12/29/21,"9,210.12","9,289.43","9,316.51","9,177.71",,-0.85%
12/28/21,"9,289.43","9,342.85","9,364.32","9,255.31",,-0.57%
12/27/21,"9,342.81","9,282.12","9,364.77","9,253.11",,0.65%
12/23/21,"9,282.11","9,301.03","9,332.12","9,230.98",,-0.19%
12/22/21,"9,300.10","9,245.14","9,309.85","9,184.16",,0.60%
12/21/21,"9,245.09","9,331.12","9,392.38","9,229.79",,-0.92%
12/20/21,"9,330.95","9,553.88","9,554.95","9,249.60",,-2.36%
12/17/21,"9,556.02","9,707.45","9,707.45","9,487.39",,-1.56%
12/16/21,"9,707.53","9,709.62","9,827.71","9,654.15",,-0.02%
12/15/21,"9,709.61","9,664.30","9,745.75","9,500.24",,0.47%
12/14/21,"9,664.30","9,707.20","9,900.59","9,646.36",,-0.44%
12/13/21,"9,707.20","9,884.27","10,021.85","9,707.20",,-1.79%
12/10/21,"9,884.27","9,689.68","9,884.44","9,689.68",,2.01%
12/9/21,"9,689.62","9,976.98","9,981.02","9,648.27",,-2.88%
12/8/21,"9,976.98","9,948.87","10,009.17","9,860.85",,0.28%
12/7/21,"9,948.87","9,935.09","10,092.04","9,913.32",,0.14%
12/6/21,"9,934.97","9,805.38","10,095.29","9,805.36",,1.32%
12/3/21,"9,805.38","9,774.53","10,015.71","9,718.14",,0.32%
12/2/21,"9,774.53","9,450.26","9,847.17","9,450.26",,3.43%
12/1/21,"9,450.20","9,574.55","9,825.68","9,450.07",,-1.28%
11/30/21,"9,573.13","9,729.53","9,745.37","9,431.28",,-1.61%
11/29/21,"9,729.55","9,764.22","9,909.58","9,690.35",,-0.36%
11/26/21,"9,764.22","10,107.68","10,107.68","9,667.76",,-3.42%
11/25/21,"10,110.17","9,917.48","10,177.56","9,917.25",,1.94%
11/24/21,"9,917.48","9,724.50","9,947.81","9,614.57",,1.98%
11/23/21,"9,724.50","9,622.97","9,727.37","9,497.28",,1.06%
11/22/21,"9,622.11","9,849.49","9,941.50","9,613.67",,-2.31%
11/19/21,"9,849.41","9,856.47","9,941.75","9,758.60",,-0.07%
11/18/21,"9,856.71","9,963.39","10,038.83","9,771.96",,-1.07%
11/17/21,"9,963.37","10,056.42","10,200.93","9,889.39",,-0.92%
11/16/21,"10,056.17","10,228.30","10,341.86","10,011.46",,-1.68%
11/12/21,"10,228.21","10,290.78","10,418.15","10,119.95",,-0.61%
11/11/21,"10,291.01","10,201.15","10,398.61","10,201.15",,0.97%
11/10/21,"10,192.47","9,918.81","10,369.41","9,905.89",,2.76%
11/9/21,"9,918.81","9,928.57","10,139.69","9,892.16",,-0.10%
11/8/21,"9,928.51","10,062.22","10,075.89","9,881.54",,-1.33%
11/5/21,"10,062.22","9,845.97","10,166.81","9,845.97",,2.20%
11/4/21,"9,845.89","10,193.31","10,232.86","9,813.99",,-3.41%
11/3/21,"10,193.31","10,119.44","10,321.11","10,024.07",,0.73%
11/1/21,"10,119.85","9,779.13","10,168.67","9,779.13",,3.48%
10/29/21,"9,779.05","10,002.54","10,088.27","9,779.05",,-2.23%
